ZIP,date,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
91402,2020/5/9,2020/5/10,434,31,2235,5315,891,857,26,97,70686,18965,0.00613983,0.000438559,1,2.508417508,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91405,2020/5/9,2020/5/10,439,6,2036,4319,838,756,20,97,55384,16737,0.007926477,0.000108335,1,2.429594272,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91406,2020/5/9,2020/5/10,134,6,2024,5234,824,842,24,97,55215,6789,0.002426877,0.000108666,2,2.45631068,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91423,2020/5/9,2020/5/10,175,12,1225,6120,489,894,20,98,33737,7732,0.005187183,0.000355693,2,2.505112474,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91502,2020/5/9,2020/5/10,299,8,219,4111,94,956,13,99,11598,8687,0.025780307,0.000689774,1,2.329787234,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91601,2020/5/9,2020/5/10,6,1,1385,6599,584,640,12,98,37085,13994,0.00016179,2.70E-05,2,2.371575342,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91602,2020/5/9,2020/5/10,13,0,545,4798,233,687,10,99,19358,9456,0.000671557,0,2,2.339055794,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91604,2020/5/9,2020/5/10,57,0,1218,5334,532,811,12,99,32117,6235,0.001774761,0,2,2.289473684,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91606,2020/5/9,2020/5/10,476,13,1673,5695,568,606,46,93,44476,13344,0.010702401,0.000292292,1,2.945422535,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91607,2020/5/9,2020/5/10,156,4,1283,5528,574,941,10,99,30873,12652,0.005052959,0.000129563,2,2.235191638,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91702,2020/5/9,2020/5/10,135,8,2109,6717,817,941,28,97,62348,368,0.002165266,0.000128312,2,2.581395349,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91706,2020/5/9,2020/5/10,144,16,2308,4762,982,906,16,98,77342,5755,0.00186186,0.000206873,2,2.350305499,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91711,2020/5/9,2020/5/10,29,1,1380,4867,581,1001,15,99,36854,2455,0.000786889,2.71E-05,2,2.375215146,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91723,2020/5/9,2020/5/10,142,5,607,5144,233,978,25,98,18875,8125,0.007523179,0.000264901,2,2.605150215,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91724,2020/5/9,2020/5/10,22,0,1439,4653,546,887,25,97,26091,4184,0.000843203,0,2,2.635531136,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91731,2020/5/9,2020/5/10,227,11,723,4059,313,849,17,98,30139,7900,0.007531769,0.000364976,1,2.309904153,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91733,2020/5/9,2020/5/10,42,2,1182,5631,494,840,14,98,44968,6731,0.000933998,4.45E-05,1,2.392712551,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91741,2020/5/9,2020/5/10,67,1,1213,4487,476,928,20,98,26565,1792,0.002522116,3.76E-05,2,2.548319328,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91744,2020/5/9,2020/5/10,150,6,2727,5614,1093,880,18,98,87240,9924,0.001719395,6.88E-05,2,2.494967978,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91745,2020/5/9,2020/5/10,70,6,2224,5887,1024,981,8,99,54975,4292,0.001273306,0.000109141,2,2.171875,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91746,2020/5/9,2020/5/10,50,1,897,5097,375,917,20,98,30708,5513,0.00162824,3.26E-05,2,2.392,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91748,2020/5/9,2020/5/10,69,2,2183,5202,1100,870,5,99,47084,3254,0.001465466,4.25E-05,2,1.984545455,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91750,2020/5/9,2020/5/10,22,2,1820,8716,647,940,27,97,33836,1340,0.000650195,5.91E-05,2,2.812982998,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91754,2020/5/9,2020/5/10,113,8,1185,4509,605,1067,3,100,33058,7294,0.003418235,0.000241999,2,1.958677686,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91765,2020/5/9,2020/5/10,42,1,2289,7564,1098,1068,5,100,47139,2491,0.000890982,2.12E-05,2,2.084699454,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91766,2020/5/9,2020/5/10,253,14,2128,7149,824,904,25,97,72332,7114,0.00349776,0.000193552,2,2.582524272,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91768,2020/5/9,2020/5/10,1,0,1090,8817,395,916,26,97,35389,4091,2.83E-05,0,2,2.759493671,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91770,2020/5/9,2020/5/10,72,8,2445,4097,1184,937,5,99,63425,9874,0.001135199,0.000126133,2,2.065033784,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91773,2020/5/9,2020/5/10,33,2,1553,4819,603,948,24,98,34496,2411,0.000956633,5.80E-05,2,2.575456053,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91775,2020/5/9,2020/5/10,22,1,1053,3774,482,1150,7,99,25192,8221,0.000873293,3.97E-05,2,2.184647303,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91776,2020/5/9,2020/5/10,48,4,1432,4247,695,1079,4,100,38410,11280,0.001249675,0.00010414,2,2.060431655,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91780,2020/5/9,2020/5/10,67,2,1439,4134,713,1029,7,99,35351,9232,0.001895279,5.66E-05,2,2.018232819,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91789,2020/5/9,2020/5/10,27,2,1921,5235,909,1072,7,99,44474,2844,0.000607096,4.50E-05,2,2.113311331,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91791,2020/5/9,2020/5/10,168,4,1426,5512,581,1027,22,98,34363,5179,0.004888979,0.000116404,2,2.454388985,76.7,27.25,80.87,-47,1,-32,-39,-32,14
91803,2020/5/9,2020/5/10,113,3,1099,4355,520,928,7,99,30385,9303,0.00371894,9.87E-05,2,2.113461538,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93510,2020/5/9,2020/5/10,8,0,478,12764,151,843,75,92,7626,106,0.001049043,0,2,3.165562914,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93532,2020/5/9,2020/5/10,1,0,63,22567,26,1294,7,99,2871,25,0.000348311,0,2,2.423076923,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93535,2020/5/9,2020/5/10,25,0,3080,9762,1289,816,17,98,72948,282,0.00034271,0,1,2.389449185,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93536,2020/5/9,2020/5/10,436,11,3161,8952,1204,966,29,97,72383,298,0.006023514,0.000151969,2,2.625415282,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93543,2020/5/9,2020/5/10,18,0,482,8135,196,775,18,98,15135,254,0.001189296,0,1,2.459183673,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93550,2020/5/9,2020/5/10,502,10,2684,7611,1124,872,19,98,77006,392,0.006518973,0.00012986,1,2.387900356,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93551,2020/5/9,2020/5/10,5,0,2751,8505,1073,870,25,97,51085,698,9.79E-05,0,2,2.563839702,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93552,2020/5/9,2020/5/10,4,0,1590,6972,633,823,22,97,40266,830,9.93E-05,0,2,2.511848341,76.7,27.25,80.87,-47,1,-32,-39,-32,14
93553,2020/5/9,2020/5/10,10,0,170,18664,56,578,26,96,1781,20,0.005614823,0,2,3.035714286,76.7,27.25,80.87,-47,1,-32,-39,-32,14
90001,2020/5/10,2020/5/10,298,2,1686,1964,740,832,12,99,58975,16840,0.005052989,3.39E-05,1,2.278378378,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90002,2020/5/10,2020/5/10,232,4,1628,2473,652,747,27,97,53111,17345,0.00436821,7.53E-05,1,2.496932515,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90003,2020/5/10,2020/5/10,364,5,1356,1734,532,859,17,98,72741,20484,0.005004055,6.87E-05,1,2.54887218,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90004,2020/5/10,2020/5/10,480,4,1785,1893,848,967,6,99,61586,20205,0.007793979,6.49E-05,2,2.10495283,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90006,2020/5/10,2020/5/10,980,23,1467,1911,637,874,10,99,61698,32134,0.015883821,0.000372784,1,2.302982732,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90007,2020/5/10,2020/5/10,268,5,1042,2422,501,644,12,98,41716,16909,0.006424394,0.000119858,1,2.079840319,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90008,2020/5/10,2020/5/10,132,1,885,3465,405,778,15,98,31739,8641,0.004158921,3.15E-05,1,2.185185185,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90011,2020/5/10,2020/5/10,491,4,2908,3273,1080,712,30,96,109414,25528,0.004487543,3.66E-05,1,2.692592593,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90012,2020/5/10,2020/5/10,30,0,702,3319,313,733,22,97,35913,11104,0.000835352,0,1,2.242811502,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90013,2020/5/10,2020/5/10,241,19,380,1036,159,417,11,97,11937,17789,0.020189327,0.00159169,1,2.389937107,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90014,2020/5/10,2020/5/10,87,2,209,2105,85,299,16,95,8335,29452,0.010437912,0.000239952,1,2.458823529,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90016,2020/5/10,2020/5/10,160,2,1279,2217,490,789,25,97,46581,12842,0.003434877,4.29E-05,1,2.610204082,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90018,2020/5/10,2020/5/10,204,1,1256,2080,561,771,10,99,53256,18389,0.003830554,1.88E-05,1,2.23885918,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90019,2020/5/10,2020/5/10,127,1,1815,3441,741,852,26,97,66245,17038,0.001917126,1.51E-05,2,2.449392713,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90020,2020/5/10,2020/5/10,241,1,1667,1562,804,1061,8,99,39102,34603,0.006163368,2.56E-05,1,2.073383085,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90022,2020/5/10,2020/5/10,476,2,1652,2629,624,835,20,98,65890,15036,0.007224161,3.04E-05,1,2.647435897,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90024,2020/5/10,2020/5/10,56,0,1072,2742,451,793,28,97,50288,17186,0.001113586,0,2,2.376940133,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90025,2020/5/10,2020/5/10,95,0,1200,2255,521,810,18,98,47967,18671,0.001980528,0,2,2.303262956,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90026,2020/5/10,2020/5/10,317,2,1466,3891,597,770,16,98,69589,16466,0.004555318,2.87E-05,2,2.45561139,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90028,2020/5/10,2020/5/10,19,0,856,1225,408,593,6,99,30734,20166,0.000618208,0,1,2.098039216,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90029,2020/5/10,2020/5/10,318,1,834,1686,354,783,18,98,37898,27825,0.008390944,2.64E-05,1,2.355932203,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90031,2020/5/10,2020/5/10,179,0,998,1606,403,815,18,98,38535,11159,0.004645128,0,1,2.476426799,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90032,2020/5/10,2020/5/10,122,2,1281,2138,524,874,18,98,47627,9990,0.002561572,4.20E-05,2,2.444656489,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90033,2020/5/10,2020/5/10,313,11,1194,3694,457,720,33,96,47583,14564,0.00657798,0.000231175,1,2.612691466,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90034,2020/5/10,2020/5/10,204,0,1688,2328,762,920,9,99,55652,17888,0.003665636,0,2,2.215223097,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90035,2020/5/10,2020/5/10,97,1,687,3675,282,831,16,98,28085,13646,0.003453801,3.56E-05,2,2.436170213,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90036,2020/5/10,2020/5/10,50,0,1391,2132,627,847,8,99,37988,15373,0.001316205,0,2,2.218500797,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90037,2020/5/10,2020/5/10,230,6,1780,1796,737,733,19,97,65016,22909,0.003537591,9.23E-05,1,2.415196744,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90039,2020/5/10,2020/5/10,172,1,615,3605,279,1012,16,98,29589,7848,0.005812971,3.38E-05,2,2.204301075,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90040,2020/5/10,2020/5/10,19,2,592,4340,153,450,80,85,12645,2265,0.00150257,0.000158165,1,3.869281046,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90041,2020/5/10,2020/5/10,120,3,870,1887,397,974,8,99,29516,8176,0.004065592,0.00010164,2,2.191435768,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90042,2020/5/10,2020/5/10,109,1,1337,2250,540,955,20,98,63911,13759,0.001705497,1.56E-05,2,2.475925926,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90043,2020/5/10,2020/5/10,399,9,1425,2415,623,828,13,98,44627,10795,0.008940776,0.000201672,1,2.287319422,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90044,2020/5/10,2020/5/10,275,6,2938,3318,1199,772,19,98,96436,18772,0.002851632,6.22E-05,1,2.450375313,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90045,2020/5/10,2020/5/10,78,0,1070,2368,462,1037,13,99,41149,3836,0.00189555,0,2,2.316017316,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90046,2020/5/10,2020/5/10,214,1,1364,2148,594,633,12,98,50587,8750,0.004230336,1.98E-05,2,2.296296296,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90047,2020/5/10,2020/5/10,189,2,1471,4356,601,791,22,97,48883,10332,0.003866375,4.09E-05,1,2.447587354,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90048,2020/5/10,2020/5/10,68,1,418,7382,181,655,7,99,22892,12144,0.00297047,4.37E-05,2,2.309392265,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90049,2020/5/10,2020/5/10,70,1,1058,1629,389,1166,22,98,36964,2460,0.001893734,2.71E-05,2,2.719794344,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90056,2020/5/10,2020/5/10,17,0,259,2439,127,1125,9,99,7795,4933,0.002180885,0,2,2.039370079,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90058,2020/5/10,2020/5/10,1,0,146,2368,46,370,85,81,2758,474,0.000362582,0,1,3.173913043,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90059,2020/5/10,2020/5/10,82,0,1117,6799,439,721,29,96,45952,13870,0.001784471,0,1,2.544419134,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90061,2020/5/10,2020/5/10,125,0,907,8699,344,717,35,95,27646,10385,0.00452145,0,1,2.636627907,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90064,2020/5/10,2020/5/10,31,0,816,2226,350,1156,16,99,25429,6357,0.001219081,0,2,2.331428571,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90065,2020/5/10,2020/5/10,202,3,1141,1689,455,967,19,98,47887,9071,0.004218264,6.26E-05,2,2.507692308,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90066,2020/5/10,2020/5/10,122,0,1349,2333,587,892,16,98,59394,12064,0.00205408,0,2,2.298126065,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90068,2020/5/10,2020/5/10,108,1,687,2068,270,607,23,96,20982,2754,0.005147269,4.77E-05,2,2.544444444,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90069,2020/5/10,2020/5/10,146,0,662,5339,310,659,7,99,20435,9666,0.007144605,0,2,2.135483871,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90077,2020/5/10,2020/5/10,31,0,532,4126,235,1111,9,99,8993,1226,0.003447126,0,3,2.263829787,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90094,2020/5/10,2020/5/10,20,0,254,1133,127,1159,0,100,9368,15332,0.002134927,0,2,2,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90201,2020/5/10,2020/5/10,384,2,2601,2090,1006,807,25,97,102433,17253,0.003748792,1.95E-05,1,2.585487078,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90210,2020/5/10,2020/5/10,153,1,975,1557,354,1129,31,97,19909,1966,0.007684967,5.02E-05,2,2.754237288,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90220,2020/5/10,2020/5/10,306,5,1568,2238,621,795,19,98,53703,7770,0.005698006,9.31E-05,2,2.524959742,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90221,2020/5/10,2020/5/10,25,0,1564,2382,660,770,12,98,52322,9812,0.00047781,0,2,2.36969697,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90222,2020/5/10,2020/5/10,5,0,757,3375,326,871,26,97,32850,12847,0.000152207,0,1,2.32208589,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90230,2020/5/10,2020/5/10,116,22,977,1918,474,1086,10,99,32808,7277,0.003535723,0.000670568,2,2.061181435,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90241,2020/5/10,2020/5/10,289,10,1598,1895,632,935,22,98,44143,8963,0.006546904,0.000226536,2,2.528481013,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90245,2020/5/10,2020/5/10,30,0,713,9105,299,1026,17,98,16850,3084,0.001780415,0,2,2.384615385,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90247,2020/5/10,2020/5/10,185,0,1376,2252,593,911,17,98,47531,12661,0.003892197,0,2,2.320404722,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90248,2020/5/10,2020/5/10,84,0,270,2560,126,1058,9,99,11512,2452,0.007296734,0,2,2.142857143,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90249,2020/5/10,2020/5/10,13,0,995,1761,423,967,24,98,26587,8927,0.000488961,0,2,2.352245863,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90250,2020/5/10,2020/5/10,277,1,3123,1850,1393,862,13,99,96836,14463,0.002860506,1.03E-05,2,2.241923905,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90254,2020/5/10,2020/5/10,25,0,629,1472,228,1026,25,98,19650,13770,0.001272265,0,2,2.75877193,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90255,2020/5/10,2020/5/10,259,2,1838,2114,768,844,20,98,75560,20322,0.00342774,2.65E-05,1,2.393229167,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90262,2020/5/10,2020/5/10,269,9,1831,1515,775,844,13,98,70936,14677,0.003792151,0.000126875,2,2.362580645,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90265,2020/5/10,2020/5/10,51,0,559,1821,255,975,27,97,18389,170,0.002773397,0,2,2.192156863,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90266,2020/5/10,2020/5/10,69,0,1270,2415,509,1106,13,99,35573,9037,0.001939673,0,2,2.495088409,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90270,2020/5/10,2020/5/10,89,2,583,2362,206,877,36,96,27454,21754,0.003241786,7.28E-05,1,2.830097087,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90272,2020/5/10,2020/5/10,42,0,831,1125,333,1180,14,99,22551,987,0.001862445,0,3,2.495495495,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90274,2020/5/10,2020/5/10,55,0,1092,1676,548,1198,5,100,25279,2111,0.002175719,0,3,1.99270073,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90275,2020/5/10,2020/5/10,155,2,1735,2010,832,1165,5,100,42421,3138,0.003653851,4.71E-05,2,2.085336538,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90278,2020/5/10,2020/5/10,120,2,1434,1260,617,1095,8,99,40649,11281,0.002952102,4.92E-05,2,2.324149109,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90280,2020/5/10,2020/5/10,310,4,2570,1672,1021,950,24,98,95103,13018,0.003259624,4.21E-05,2,2.517140059,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90291,2020/5/10,2020/5/10,55,0,606,2302,204,728,36,95,27525,11018,0.001998183,0,2,2.970588235,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90292,2020/5/10,2020/5/10,22,0,665,1138,317,836,6,99,22490,11029,0.000978213,0,2,2.097791798,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90293,2020/5/10,2020/5/10,1,0,441,2254,204,888,13,99,12694,4430,7.88E-05,0,2,2.161764706,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90304,2020/5/10,2020/5/10,67,2,619,5698,262,835,26,97,25591,16331,0.002618108,7.82E-05,1,2.36259542,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90403,2020/5/10,2020/5/10,206,0,501,2942,242,925,4,100,24354,17054,0.008458569,0,2,2.070247934,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90502,2020/5/10,2020/5/10,75,0,695,1937,331,981,6,99,18188,8137,0.004123598,0,2,2.099697885,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90503,2020/5/10,2020/5/10,315,0,1956,3550,857,1125,12,99,44908,8478,0.00701434,0,2,2.282380397,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90505,2020/5/10,2020/5/10,93,1,1624,1270,740,1187,9,99,37641,6495,0.00247071,2.66E-05,2,2.194594595,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90601,2020/5/10,2020/5/10,13,0,1161,1890,476,974,21,98,33058,2913,0.000393248,0,2,2.43907563,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90602,2020/5/10,2020/5/10,168,2,828,1579,340,948,21,98,25981,7001,0.006466264,7.70E-05,2,2.435294118,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90604,2020/5/10,2020/5/10,93,1,1737,2130,701,1053,17,98,42063,9871,0.002210969,2.38E-05,2,2.47788873,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90606,2020/5/10,2020/5/10,55,1,931,2169,401,972,17,98,32803,8671,0.001676676,3.05E-05,2,2.321695761,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90631,2020/5/10,2020/5/10,4,0,134,2964,41,975,56,95,67619,4872,5.92E-05,0,2,3.268292683,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90638,2020/5/10,2020/5/10,80,1,2250,1949,938,1067,22,98,49383,6275,0.001619991,2.02E-05,2,2.398720682,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90640,2020/5/10,2020/5/10,214,5,2065,2582,841,991,17,98,63177,7440,0.003387309,7.91E-05,2,2.455410226,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90650,2020/5/10,2020/5/10,246,2,3677,2135,1443,976,23,98,105886,10793,0.002323253,1.89E-05,2,2.548163548,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90660,2020/5/10,2020/5/10,261,1,1970,1941,815,943,18,98,63380,8178,0.004118018,1.58E-05,2,2.417177914,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90670,2020/5/10,2020/5/10,31,0,686,2879,247,944,27,97,16578,1959,0.001869948,0,2,2.777327935,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90701,2020/5/10,2020/5/10,15,0,625,1249,308,1089,11,99,16858,10342,0.000889785,0,2,2.029220779,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90703,2020/5/10,2020/5/10,69,2,2418,1447,1140,1140,5,100,50963,5806,0.001353923,3.92E-05,2,2.121052632,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90706,2020/5/10,2020/5/10,180,1,2719,2333,1075,905,25,97,77529,12693,0.002321712,1.29E-05,2,2.529302326,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90710,2020/5/10,2020/5/10,61,0,974,1667,415,1048,21,98,28185,11947,0.002164272,0,2,2.346987952,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90713,2020/5/10,2020/5/10,104,1,1283,1849,496,1115,17,98,29061,8562,0.003578679,3.44E-05,2,2.586693548,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90716,2020/5/10,2020/5/10,11,0,283,1010,118,1070,17,98,14344,15407,0.000766871,0,1,2.398305085,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90717,2020/5/10,2020/5/10,41,0,758,1584,332,881,15,98,21696,10957,0.001889749,0,2,2.28313253,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90723,2020/5/10,2020/5/10,174,1,1543,8688,641,889,19,98,54776,11691,0.003176574,1.83E-05,2,2.407176287,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90731,2020/5/10,2020/5/10,701,32,1779,2115,734,805,22,97,61850,6717,0.011333872,0.000517381,2,2.423705722,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90732,2020/5/10,2020/5/10,6,0,974,1778,363,1062,24,98,22273,6512,0.000269384,0,2,2.683195592,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90744,2020/5/10,2020/5/10,127,2,1511,1661,574,760,34,96,57206,6862,0.002220047,3.50E-05,1,2.632404181,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90745,2020/5/10,2020/5/10,18,2,2146,1360,974,1001,12,99,56821,6845,0.000316784,3.52E-05,2,2.203285421,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90746,2020/5/10,2020/5/10,299,5,878,2664,404,877,17,98,26996,4628,0.011075715,0.000185213,2,2.173267327,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
90755,2020/5/10,2020/5/10,957,17,425,3068,166,839,23,97,11074,5082,0.086418638,0.001535127,2,2.560240964,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
91001,2020/5/10,2020/5/10,99,6,1121,2240,493,965,11,99,37711,4558,0.002625229,0.000159105,2,2.273833671,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
91006,2020/5/10,2020/5/10,4,0,1547,1806,796,1238,2,100,33012,5225,0.000121168,0,2,1.943467337,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
91007,2020/5/10,2020/5/10,53,1,1593,1926,858,1126,1,100,34523,6210,0.001535208,2.90E-05,2,1.856643357,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
91008,2020/5/10,2020/5/10,87,0,45,2338,20,1364,7,99,1391,687,0.062544932,0,2,2.25,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
91010,2020/5/10,2020/5/10,10,0,1039,2812,448,1005,12,99,26601,3778,0.000375926,0,2,2.319196429,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
91011,2020/5/10,2020/5/10,43,0,844,2084,398,1155,6,99,20423,1722,0.002105469,0,3,2.120603015,60.36,23.06,60.53,-48,-4,-30,-40,-31,10
